3.144390386237781598e+01,3.461499914366726216e+01,3.148564215440630676e+01,3.443992667254470064e+01
3.149274654453881794e+01,5.106458017494560409e+01,3.151545522014095013e+01,5.091120146654910883e+01
3.207936618690889219e+01,5.106458017494560409e+01,3.208279151786563688e+01,5.091120146654910883e+01
3.207936618690889219e+01,5.106458017494560409e+01,3.231279614840563141e+01,5.106458017494560409e+01
3.208279151786563688e+01,5.091120146654910883e+01,3.231089318676299627e+01,5.091120146654910883e+01
3.213988036714473395e+01,3.461499914366726216e+01,3.214635043672969772e+01,3.443992667254470064e+01
3.213988036714473395e+01,3.461499914366726216e+01,3.230010973745472569e+01,3.461499914366726216e+01
3.214635043672969772e+01,3.443992667254470064e+01,3.230860963279183551e+01,3.443992667254470064e+01
3.229262475499368890e+01,2.210733972305564876e+01,3.229262475499368890e+01,3.138884483885086496e+01
3.229262475499368890e+01,3.138884483885086496e+01,3.258403161453608732e+01,3.142246382787077863e+01
3.229262475499368890e+01,3.232878102620378513e+01,3.231799757689550745e+01,3.255777074386770664e+01
3.229262475499368890e+01,3.232878102620378513e+01,3.258403161453608732e+01,3.230708726347772597e+01
3.229769931937405403e+01,4.956720309040970562e+01,3.231089318676299627e+01,5.091120146654910883e+01
3.230010973745472569e+01,3.461499914366726216e+01,3.232675120045163197e+01,3.624279253277851609e+01
3.230074405800227311e+01,3.680365876091824617e+01,3.230074405800227311e+01,4.784857499888993715e+01
3.230074405800227311e+01,4.784857499888993715e+01,3.258403161453608732e+01,4.785529879669392272e+01
3.230074405800227311e+01,4.879422007117076276e+01,3.234489276811144265e+01,4.903576933567608620e+01
3.230074405800227311e+01,4.879422007117076276e+01,3.258403161453608732e+01,4.878115306789133143e+01
3.230480370950655811e+01,5.271876129883474960e+01,3.231279614840563141e+01,5.224289402406612481e+01
3.230670667114920036e+01,3.311127885365590373e+01,3.230670667114920036e+01,3.339748428470843322e+01
3.230670667114920036e+01,3.339748428470843322e+01,3.258403161453608732e+01,3.339507386662776156e+01
3.230670667114920036e+01,3.411375904699681172e+01,3.230860963279183551e+01,3.443992667254470064e+01
3.230670667114920036e+01,3.411375904699681172e+01,3.258403161453608732e+01,3.412099030123882670e+01
3.230670667114920036e+01,5.328559014012140693e+01,3.230670667114920036e+01,6.334375733433132893e+01
3.230670667114920036e+01,6.334375733433132893e+01,3.258403161453608732e+01,6.336862269979511098e+01
3.230670667114920036e+01,6.427341752881400794e+01,3.231799757689550745e+01,6.460719700093245876e+01
3.230670667114920036e+01,6.427341752881400794e+01,3.258403161453608732e+01,6.428496216277933684e+01
3.231279614840563141e+01,5.106458017494560409e+01,3.231279614840563141e+01,5.151241048151273105e+01
3.231279614840563141e+01,5.151241048151273105e+01,3.258403161453608732e+01,5.152509689246363678e+01
3.231279614840563141e+01,5.224289402406612481e+01,3.258403161453608732e+01,5.223464785694802970e+01
3.258200178878394837e+01,2.210137710990872151e+01,3.258200178878394837e+01,3.124079442305374599e+01
3.258200178878394837e+01,2.210137710990872151e+01,3.606061567152345049e+01,2.210137710990872151e+01
3.258200178878394837e+01,3.124079442305374599e+01,3.387195605427246647e+01,3.124079442305374599e+01
3.258403161453608732e+01,3.142246382787077863e+01,3.384988169921788170e+01,3.142246382787077863e+01
3.258403161453608732e+01,3.230708726347772597e+01,3.258403161453608732e+01,3.339507386662776156e+01
3.258403161453608732e+01,3.412099030123882670e+01,3.258403161453608732e+01,4.785529879669392272e+01
3.258403161453608732e+01,4.878115306789133143e+01,3.258403161453608732e+01,5.152509689246363678e+01
3.258403161453608732e+01,5.223464785694802970e+01,3.258403161453608732e+01,6.336862269979511098e+01
3.258403161453608732e+01,6.428496216277933684e+01,3.258403161453608732e+01,6.487779814651536014e+01
3.258403161453608732e+01,6.487779814651536014e+01,3.509023209788834663e+01,6.487779814651536014e+01
3.384988169921788170e+01,3.142246382787077863e+01,3.387195605427246647e+01,3.124079442305374599e+01
3.473996029153372689e+01,3.124079442305374599e+01,3.477370614466314436e+01,3.142246382787077863e+01
3.473996029153372689e+01,3.124079442305374599e+01,3.608611535753477284e+01,3.124079442305374599e+01
3.477370614466314436e+01,3.142246382787077863e+01,3.605909330220934095e+01,3.142246382787077863e+01
3.508071728967516378e+01,5.841267626182215622e+01,3.509023209788834663e+01,6.290924775926266221e+01
3.508071728967516378e+01,5.841267626182215622e+01,3.605909330220934095e+01,5.841267626182215622e+01
3.509023209788834663e+01,6.290924775926266221e+01,3.509023209788834663e+01,6.487779814651536014e+01
3.605909330220934095e+01,3.142246382787077863e+01,3.605909330220934095e+01,4.529695716433342767e+01
3.605909330220934095e+01,4.529695716433342767e+01,3.625611326427696923e+01,4.530279291337083691e+01
3.605909330220934095e+01,4.669081313550989876e+01,3.605909330220934095e+01,5.841267626182215622e+01
3.605909330220934095e+01,4.669081313550989876e+01,3.625611326427696923e+01,4.670096226427062192e+01
3.606061567152345049e+01,2.210137710990872151e+01,3.608611535753477284e+01,3.124079442305374599e+01
3.621069591307271196e+01,2.205063146610508440e+01,3.621069591307271196e+01,2.451052654948651721e+01
3.621069591307271196e+01,2.205063146610508440e+01,3.645034221593540025e+01,2.205063146610508440e+01
3.621069591307271196e+01,2.451052654948651721e+01,3.645034221593540025e+01,2.451052654948651721e+01
3.623594187086502671e+01,3.883031291032610710e+01,3.623594187086502671e+01,4.131342412574770862e+01
3.623594187086502671e+01,3.883031291032610710e+01,3.642915590964738470e+01,3.883031291032610710e+01
3.623594187086502671e+01,4.131342412574770862e+01,3.645668542141085311e+01,4.131342412574770862e+01
3.624228507634047958e+01,4.164771105430418174e+01,3.624228507634047958e+01,4.410760613768562166e+01
3.624228507634047958e+01,4.164771105430418174e+01,3.645668542141085311e+01,4.164771105430418174e+01
3.624228507634047958e+01,4.410760613768562166e+01,3.645668542141085311e+01,4.410760613768562166e+01
3.624571040729722426e+01,2.765764451407874347e+01,3.624571040729722426e+01,3.011652468458410681e+01
3.624571040729722426e+01,2.765764451407874347e+01,3.646328235510532778e+01,2.765764451407874347e+01
3.624571040729722426e+01,3.011652468458410681e+01,3.645605110086331280e+01,3.011652468458410681e+01
3.624659845606378639e+01,3.323991906069813496e+01,3.624659845606378639e+01,3.570336633914582336e+01
3.624659845606378639e+01,3.323991906069813496e+01,3.644412587456945829e+01,3.323991906069813496e+01
3.624659845606378639e+01,3.570336633914582336e+01,3.646645395784305066e+01,3.570336633914582336e+01
3.624824768948740683e+01,3.045093847725009439e+01,3.624824768948740683e+01,3.290258739351344275e+01
3.624824768948740683e+01,3.045093847725009439e+01,3.646214057811975096e+01,3.045093847725009439e+01
3.624824768948740683e+01,3.290258739351344275e+01,3.645668542141085311e+01,3.290258739351344275e+01
3.624850141770642153e+01,2.484798508078072388e+01,3.624850141770642153e+01,2.731105176689988667e+01
3.624850141770642153e+01,2.484798508078072388e+01,3.644209604881731224e+01,2.484798508078072388e+01
3.624850141770642153e+01,2.731105176689988667e+01,3.645668542141085311e+01,2.731105176689988667e+01
3.625484462318188150e+01,3.604628002714891721e+01,3.625484462318188150e+01,3.849399615601748081e+01
3.625484462318188150e+01,3.604628002714891721e+01,3.644691688497865556e+01,3.604628002714891721e+01
3.625484462318188150e+01,3.849399615601748081e+01,3.645034221593540025e+01,3.849399615601748081e+01
3.625611326427696923e+01,4.472721044852805505e+01,3.625611326427696923e+01,4.530279291337083691e+01
3.625611326427696923e+01,4.472721044852805505e+01,3.634694796668548378e+01,4.472721044852805505e+01
3.625611326427696923e+01,4.670096226427062192e+01,3.625611326427696923e+01,4.728897741184530190e+01
3.625611326427696923e+01,4.728897741184530190e+01,3.636344030092166690e+01,4.728897741184530190e+01
3.634694796668548378e+01,4.455759313411439138e+01,3.634694796668548378e+01,4.472721044852805505e+01
3.634694796668548378e+01,4.455759313411439138e+01,4.166927795292073000e+01,4.455759313411439138e+01
3.635582845435111921e+01,4.769012172611307676e+01,3.635582845435111921e+01,5.852533159106622662e+01
3.635582845435111921e+01,4.769012172611307676e+01,3.691720213892888580e+01,4.769012172611307676e+01
3.635582845435111921e+01,5.852533159106622662e+01,4.170924014741609653e+01,5.852533159106622662e+01
3.636344030092166690e+01,4.728897741184530190e+01,3.636344030092166690e+01,4.751936263471382915e+01
3.636344030092166690e+01,4.751936263471382915e+01,3.692836618056568909e+01,4.751936263471382915e+01
3.642915590964738470e+01,3.877639566378474001e+01,3.642915590964738470e+01,3.883031291032610710e+01
3.642915590964738470e+01,3.877639566378474001e+01,4.163109185595849482e+01,3.877639566378474001e+01
3.644209604881731224e+01,2.478594853123077257e+01,3.644209604881731224e+01,2.484798508078072388e+01
3.644209604881731224e+01,2.478594853123077257e+01,4.051519514871645100e+01,2.478594853123077257e+01
3.644412587456945829e+01,3.317052439279665776e+01,3.644412587456945829e+01,3.323991906069813496e+01
3.644412587456945829e+01,3.317052439279665776e+01,4.161612189103641413e+01,3.317052439279665776e+01
3.644691688497865556e+01,3.597954950554713349e+01,3.644691688497865556e+01,3.604628002714891721e+01
3.644691688497865556e+01,3.597954950554713349e+01,4.051532201282596191e+01,3.597954950554713349e+01
3.645034221593540025e+01,2.191818533577758288e+01,3.645034221593540025e+01,2.205063146610508440e+01
3.645034221593540025e+01,2.191818533577758288e+01,4.160977868556096126e+01,2.191818533577758288e+01
3.645034221593540025e+01,2.451052654948651721e+01,3.645034221593540025e+01,2.461493571161250671e+01
3.645034221593540025e+01,2.461493571161250671e+01,4.053029197774803549e+01,2.461493571161250671e+01
3.645034221593540025e+01,3.849399615601748081e+01,3.645034221593540025e+01,3.862009908086952947e+01
3.645034221593540025e+01,3.862009908086952947e+01,4.051532201282596191e+01,3.858977855869685669e+01
3.645605110086331280e+01,3.011652468458410681e+01,3.645605110086331280e+01,3.020469524069293143e+01
3.645605110086331280e+01,3.020469524069293143e+01,4.164923342361829128e+01,3.020469524069293143e+01
3.645668542141085311e+01,2.731105176689988667e+01,3.645668542141085311e+01,2.742472200902003365e+01
3.645668542141085311e+01,2.742472200902003365e+01,4.163350227403915937e+01,2.742472200902003365e+01
3.645668542141085311e+01,3.290258739351344275e+01,3.645668542141085311e+01,3.302323516165659356e+01
3.645668542141085311e+01,3.302323516165659356e+01,4.162322628116892531e+01,3.300027275783544667e+01
3.645668542141085311e+01,4.131342412574770862e+01,3.645668542141085311e+01,4.164771105430418174e+01
3.645668542141085311e+01,4.410760613768562166e+01,3.645668542141085311e+01,4.434725244054830995e+01
3.645668542141085311e+01,4.434725244054830995e+01,4.165177070580847385e+01,4.434725244054830995e+01
3.646214057811975096e+01,3.036873053428820057e+01,3.646214057811975096e+01,3.045093847725009439e+01
3.646214057811975096e+01,3.036873053428820057e+01,4.162322628116892531e+01,3.036873053428820057e+01
3.646328235510532778e+01,2.758507824343953985e+01,3.646328235510532778e+01,2.765764451407874347e+01
3.646328235510532778e+01,2.758507824343953985e+01,4.160686081104225309e+01,2.758507824343953985e+01
3.646645395784305066e+01,3.570336633914582336e+01,3.646645395784305066e+01,3.580701431661475453e+01
3.646645395784305066e+01,3.580701431661475453e+01,4.161612189103641413e+01,3.578874588484544716e+01
3.691720213892888580e+01,4.769012172611307676e+01,3.692836618056568909e+01,4.751936263471382915e+01
3.770363275377579271e+01,4.769012172611307676e+01,3.770604317185646437e+01,4.751936263471382915e+01
3.770363275377579271e+01,4.769012172611307676e+01,4.178738843887369825e+01,4.769012172611307676e+01
3.770604317185646437e+01,4.751936263471382915e+01,4.168361359729525617e+01,4.751936263471382915e+01
4.051519514871645100e+01,2.478594853123077257e+01,4.053029197774803549e+01,2.461493571161250671e+01
4.051532201282596191e+01,3.597954950554713349e+01,4.051532201282596191e+01,3.690641868962061523e+01
4.051532201282596191e+01,3.690641868962061523e+01,4.068265577326846483e+01,3.691123952578195855e+01
4.051532201282596191e+01,3.764692449682522835e+01,4.051532201282596191e+01,3.858977855869685669e+01
4.051532201282596191e+01,3.764692449682522835e+01,4.068265577326846483e+01,3.765517066394331636e+01
4.068265577326846483e+01,3.596863919212935201e+01,4.068265577326846483e+01,3.691123952578195855e+01
4.068265577326846483e+01,3.596863919212935201e+01,4.163971861540510844e+01,3.596863919212935201e+01
4.068265577326846483e+01,3.765517066394331636e+01,4.068265577326846483e+01,3.862009908086952947e+01
4.068265577326846483e+01,3.862009908086952947e+01,4.163971861540510844e+01,3.861083800087536133e+01
4.131558081560935847e+01,2.478594853123077257e+01,4.134361778381087049e+01,2.461493571161250671e+01
4.131558081560935847e+01,2.478594853123077257e+01,4.163248736116308635e+01,2.478594853123077257e+01
4.134361778381087049e+01,2.461493571161250671e+01,4.165177070580847385e+01,2.461493571161250671e+01
4.160686081104225309e+01,2.758507824343953985e+01,4.160686081104225309e+01,2.848746265437776515e+01
4.160686081104225309e+01,2.848746265437776515e+01,4.181644031995128330e+01,2.850294007573787169e+01
4.160686081104225309e+01,2.928962441880379686e+01,4.164923342361829128e+01,3.020469524069293143e+01
4.160686081104225309e+01,2.928962441880379686e+01,4.181644031995128330e+01,2.928670654428509224e+01
4.160977868556096126e+01,2.191818533577758288e+01,4.165177070580847385e+01,2.461493571161250671e+01
4.161612189103641413e+01,3.317052439279665776e+01,4.161612189103641413e+01,3.407176702674929913e+01
4.161612189103641413e+01,3.407176702674929913e+01,4.181796268926539284e+01,3.405476723607507950e+01
4.161612189103641413e+01,3.488927934842593714e+01,4.161612189103641413e+01,3.578874588484544716e+01
4.161612189103641413e+01,3.488927934842593714e+01,4.181796268926539284e+01,3.487354819884680524e+01
4.162322628116892531e+01,3.036873053428820057e+01,4.162322628116892531e+01,3.128468940494389372e+01
4.162322628116892531e+01,3.128468940494389372e+01,4.181605972762275769e+01,3.129737581589480300e+01
4.162322628116892531e+01,3.206046343459203740e+01,4.162322628116892531e+01,3.300027275783544667e+01
4.162322628116892531e+01,3.206046343459203740e+01,4.181605972762275769e+01,3.205640378308774530e+01
4.163109185595849482e+01,3.877639566378474001e+01,4.163109185595849482e+01,4.245837271406733038e+01
4.163109185595849482e+01,4.245837271406733038e+01,4.181238066844699119e+01,4.246090999625750584e+01
4.163109185595849482e+01,4.326751200451636237e+01,4.165177070580847385e+01,4.434725244054830995e+01
4.163109185595849482e+01,4.326751200451636237e+01,4.181238066844699119e+01,4.326218371191697543e+01
4.163248736116308635e+01,2.478594853123077257e+01,4.163248736116308635e+01,2.567387043368495725e+01
4.163248736116308635e+01,2.567387043368495725e+01,4.181605972762275769e+01,2.568351210600765100e+01
4.163248736116308635e+01,2.647527101345394129e+01,4.163350227403915937e+01,2.742472200902003365e+01
4.163248736116308635e+01,2.647527101345394129e+01,4.181605972762275769e+01,2.648427836522908763e+01
4.163971861540510844e+01,3.596863919212935201e+01,4.163971861540510844e+01,3.688447119867554136e+01
4.163971861540510844e+01,3.688447119867554136e+01,4.179563460599179336e+01,3.688561297566111818e+01
4.163971861540510844e+01,3.764058129134976838e+01,4.163971861540510844e+01,3.861083800087536133e+01
4.163971861540510844e+01,3.764058129134976838e+01,4.179563460599179336e+01,3.766113327709024361e+01
4.166927795292073000e+01,4.455759313411439138e+01,4.166927795292073000e+01,4.470259881128329482e+01
4.166927795292073000e+01,4.470259881128329482e+01,4.206509397458911792e+01,4.470259881128329482e+01
4.168361359729525617e+01,4.731638005949926651e+01,4.168361359729525617e+01,4.751936263471382915e+01
4.168361359729525617e+01,4.731638005949926651e+01,4.206750439266978958e+01,4.731638005949926651e+01
4.168589715126641693e+01,5.287797575626866831e+01,4.168589715126641693e+01,5.328419463491681540e+01
4.168589715126641693e+01,5.287797575626866831e+01,4.178738843887369825e+01,5.287797575626866831e+01
4.168589715126641693e+01,5.328419463491681540e+01,4.206395219760354109e+01,5.328774682998306389e+01
4.168589715126641693e+01,5.828137190848023153e+01,4.170924014741609653e+01,5.852533159106622662e+01
4.168589715126641693e+01,5.828137190848023153e+01,4.206395219760354109e+01,5.832437884160381714e+01
4.178738843887369825e+01,4.769012172611307676e+01,4.178738843887369825e+01,5.287797575626866831e+01
4.179563460599179336e+01,3.604678748358695373e+01,4.179563460599179336e+01,3.688561297566111818e+01
4.179563460599179336e+01,3.604678748358695373e+01,4.209554136087130161e+01,3.604678748358695373e+01
4.179563460599179336e+01,3.766113327709024361e+01,4.179563460599179336e+01,3.847648890890522466e+01
4.179563460599179336e+01,3.847648890890522466e+01,4.212180223153968939e+01,3.847648890890522466e+01
4.179893307283903425e+01,3.881229820677581444e+01,4.179893307283903425e+01,4.130251381232992713e+01
4.179893307283903425e+01,3.881229820677581444e+01,4.212180223153968939e+01,3.881229820677581444e+01
4.179893307283903425e+01,4.130251381232992713e+01,4.209681000196639644e+01,4.130251381232992713e+01
4.181238066844699119e+01,4.164453945156645887e+01,4.181238066844699119e+01,4.246090999625750584e+01
4.181238066844699119e+01,4.164453945156645887e+01,4.209681000196639644e+01,4.164453945156645887e+01
4.181238066844699119e+01,4.326218371191697543e+01,4.181238066844699119e+01,4.409403167796814671e+01
4.181238066844699119e+01,4.409403167796814671e+01,4.211380979264060898e+01,4.409403167796814671e+01
4.181605972762275769e+01,2.482438835641202957e+01,4.181605972762275769e+01,2.568351210600765100e+01
4.181605972762275769e+01,2.482438835641202957e+01,4.209135484525749860e+01,2.482438835641202957e+01
4.181605972762275769e+01,2.648427836522908763e+01,4.181605972762275769e+01,2.730179068690572208e+01
4.181605972762275769e+01,2.730179068690572208e+01,4.209135484525749860e+01,2.730179068690572208e+01
4.181605972762275769e+01,3.045017729259303607e+01,4.181605972762275769e+01,3.129737581589480300e+01
4.181605972762275769e+01,3.045017729259303607e+01,4.210657853839859399e+01,3.045017729259303607e+01
4.181605972762275769e+01,3.205640378308774530e+01,4.181605972762275769e+01,3.289890833433766915e+01
4.181605972762275769e+01,3.289890833433766915e+01,4.210797404360319263e+01,3.289890833433766915e+01
4.181644031995128330e+01,2.766043552448794784e+01,4.181644031995128330e+01,2.850294007573787169e+01
4.181644031995128330e+01,2.766043552448794784e+01,4.209135484525749860e+01,2.766043552448794784e+01
4.181644031995128330e+01,2.928670654428509224e+01,4.181644031995128330e+01,3.010929343034208827e+01
4.181644031995128330e+01,3.010929343034208827e+01,4.210657853839859399e+01,3.010929343034208827e+01
